               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 175,            0.026912,            0.036658,                   0,             0.95951,             0.91365,             0.95506,             0.74415,            0.033026,            0.082594,                   0,             0.00901,             0.00901,             0.00901
                 176,            0.027109,            0.035978,                   0,             0.96346,             0.89126,             0.94191,             0.74636,             0.03335,            0.086991,                   0,             0.00901,             0.00901,             0.00901
                 177,             0.02679,            0.034576,                   0,             0.94684,             0.91365,             0.94892,             0.73745,            0.033838,            0.083239,                   0,             0.00901,             0.00901,             0.00901
                 178,             0.02866,            0.035766,                   0,             0.93958,             0.90903,             0.94145,             0.74314,            0.033595,            0.083334,                   0,             0.00901,             0.00901,             0.00901
                 179,            0.027574,            0.035931,                   0,             0.94536,             0.91471,             0.94967,             0.74913,            0.032894,            0.082106,                   0,             0.00901,             0.00901,             0.00901
                 180,            0.028952,            0.036878,                   0,             0.93395,             0.91457,             0.94758,             0.73337,            0.033821,            0.081685,                   0,             0.00901,             0.00901,             0.00901
                 181,            0.027723,            0.036027,                   0,              0.9388,             0.91035,             0.94125,             0.73663,            0.033275,            0.083424,                   0,             0.00901,             0.00901,             0.00901
                 182,            0.028784,            0.036685,                   0,             0.94416,              0.9108,             0.94328,             0.72805,            0.033983,            0.083893,                   0,             0.00901,             0.00901,             0.00901
                 183,            0.030568,            0.038187,                   0,             0.93718,             0.91189,             0.94706,             0.70971,            0.034938,            0.081678,                   0,             0.00901,             0.00901,             0.00901
                 184,            0.028547,            0.037425,                   0,             0.93794,             0.92217,             0.95001,             0.73916,            0.033225,             0.07914,                   0,             0.00901,             0.00901,             0.00901
                 185,            0.026754,            0.032676,                   0,             0.95278,             0.91781,             0.95212,              0.7435,            0.033436,            0.079504,                   0,             0.00901,             0.00901,             0.00901
                 186,            0.028819,            0.036377,                   0,             0.94285,             0.93209,             0.95634,             0.75965,            0.032924,            0.078804,                   0,             0.00901,             0.00901,             0.00901
                 187,              0.0274,            0.035989,                   0,             0.94226,             0.91631,             0.95057,             0.70772,            0.034962,            0.081675,                   0,             0.00901,             0.00901,             0.00901
                 188,            0.029421,            0.040266,                   0,             0.94969,             0.93248,             0.95832,             0.73591,            0.033947,            0.082575,                   0,             0.00901,             0.00901,             0.00901
                 189,            0.029174,            0.040084,                   0,              0.9476,             0.92715,             0.95518,             0.72604,            0.034167,            0.080718,                   0,             0.00901,             0.00901,             0.00901
                 190,            0.028523,            0.041035,                   0,             0.95087,             0.93284,             0.95747,             0.75706,            0.032931,            0.078329,                   0,             0.00901,             0.00901,             0.00901
                 191,             0.02638,            0.033499,                   0,              0.9519,             0.92537,             0.95393,             0.73708,            0.033841,            0.080168,                   0,             0.00901,             0.00901,             0.00901
                 192,            0.027481,            0.039016,                   0,             0.94667,             0.92786,              0.9498,             0.73933,            0.033832,            0.082779,                   0,             0.00901,             0.00901,             0.00901
                 193,            0.027739,            0.036547,                   0,             0.94753,             0.93044,             0.95207,             0.75031,            0.032706,            0.080716,                   0,             0.00901,             0.00901,             0.00901
                 194,            0.029654,            0.038162,                   0,              0.9488,              0.9418,             0.95913,             0.73484,            0.033106,            0.077168,                   0,             0.00901,             0.00901,             0.00901
                 195,            0.030033,             0.03931,                   0,             0.94601,             0.93497,             0.95623,             0.73787,            0.033179,            0.076961,                   0,             0.00901,             0.00901,             0.00901
                 196,            0.028633,            0.034801,                   0,              0.9463,             0.92822,             0.95607,             0.74225,             0.03285,            0.076955,                   0,             0.00901,             0.00901,             0.00901
                 197,            0.027122,            0.036091,                   0,             0.94096,             0.93447,             0.95788,             0.75526,            0.032583,            0.077764,                   0,             0.00901,             0.00901,             0.00901
                 198,            0.028612,            0.037519,                   0,             0.93842,              0.9339,             0.95851,             0.74748,            0.033105,            0.077385,                   0,             0.00901,             0.00901,             0.00901
                 199,            0.028307,             0.03816,                   0,             0.93976,             0.91507,             0.94502,             0.73099,             0.03366,            0.081116,                   0,             0.00901,             0.00901,             0.00901
